SUBSTÂNCIA;CÓDIGO GGREM;REGISTRO;EAN 1;EAN 2;EAN 3;PRODUTO;APRESENTAÇÃO
CLORIDRATO DE LOPERAMIDA;517610201111116;1053501590011;7898060132600;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2 MG COM CT BL AL PLAS TRANS X 12
CLORIDRATO DE LOPERAMIDA;517610202118114;1053501590036;7898060132624;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2 MG COM CT BL AL PLAS TRANS X 200
CLORIDRATO DE LOPERAMIDA;505503601112417;1071500750026;7893736009002;    -     ;    -     ;DIAFURAN;2MG COM CT BL AL PLAS TRANS X 12
CLORIDRATO DE LOPERAMIDA;514501601114315;1123600150098;7896212478750;    -     ;    -     ;IMOSEC;2 MG COM CT  BL AL PLAS TRANS X 12
CLORIDRATO DE LOPERAMIDA;528105102115417;1171700260014;78980114560800;    -     ;    -     ;KAOSEC;2,0 MG COM CT BL AL PLAS TRANS X 12
CLORIDRATO DE LOPERAMIDA;528105101119419;1171700260022;7898014560817;    -     ;    -     ;KAOSEC;2,0 MG COM CT BL AL PLAS TRANS X 200 (EMB HOSP)
CLORIDRATO DE LOPERAMIDA;528121040017806;1171700810014;7898014567946;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2,0 MG COM CT BL AL PLAS TRANS X 12
CLORIDRATO DE LOPERAMIDA;528121040017906;1171700810022;7898014567953;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2,0 MG COM CT BL AL PLAS TRANS X 200
CLORIDRATO DE LOPERAMIDA;528121040018006;1171700810030;7898014567960;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2,0 MG COM CT BL AL PLAS TRANS X 200 (EMB FRAC)
CLORIDRATO DE LOPERAMIDA;527920010036007;1410706220011;7898216361427;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2,0 MG COM CT BL AL PLAS TRANS X 12
CLORIDRATO DE LOPERAMIDA;527920010036107;1410706220038;7898216361434;    -     ;    -     ;CLORIDRATO DE LOPERAMIDA;2,0 MG COM CT BL AL PLAS TRANS X 200 (EMB FRAC)
CLORIDRATO DE LOPERAMIDA;504617020052917;1558401420018;7896714204888;    -     ;    -     ;MAGNOSTASE;2 MG COM CT BL AL PLAS PVC TRANS X 12
CLORIDRATO DE LOPERAMIDA;504617020053017;1558401420034;7896714215426;    -     ;    -     ;MAGNOSTASE;2 MG COM CT BL AL PLAS PVC TRANS X 200
CLORIDRATO DE LOPERAMIDA;504618010068403;1558401420042;7896714236148;    -     ;    -     ;MAGNOSTASE;2 MG COM CT BL AL PLAS PVDC TRANS X 12
CLORIDRATO DE LOPERAMIDA;504618010068503;1558401420050;7896714236155;    -     ;    -     ;MAGNOSTASE;2 MG COM CX BL AL PLAS PVDC TRANS X 200
CLORIDRATO DE LOPERAMIDA;504620120079607;1558401420077;7896714273778;    -     ;    -     ;MAGNOSTASE;2 MG COM CX BL AL PLAS PVDC TRANS X 200 (EMB FRAC)
CLORIDRATO DE LURASIDONA;530418030014102;1045401840013;7897411602373;    -     ;    -     ;LATUDA®;80 MG COM REV CT BL AL AL X 7
CLORIDRATO DE LURASIDONA;530418030014202;1045401840021;7897411602380;    -     ;    -     ;LATUDA®;80 MG COM REV CT BL AL AL X 14
CLORIDRATO DE LURASIDONA;530418030014302;1045401840031;7897411602397;    -     ;    -     ;LATUDA®;80 MG COM REV CT BL AL AL X 30
CLORIDRATO DE LURASIDONA;530418030014402;1045401840048;7897411602403;    -     ;    -     ;LATUDA®;80 MG COM REV CT BL AL AL X 60
CLORIDRATO DE LURASIDONA;530418030014502;1045401840056;7897411602335;    -     ;    -     ;LATUDA®;40 MG COM REV CT BL AL AL X 7
CLORIDRATO DE LURASIDONA;530418030014602;1045401840064;7897411602342;    -     ;    -     ;LATUDA®;40 MG COM REV CT BL AL AL X 14
CLORIDRATO DE LURASIDONA;530418030014702;1045401840072;7897411602359;    -     ;    -     ;LATUDA®;40 MG COM REV CT BL AL AL X 30
CLORIDRATO DE LURASIDONA;530418030014802;1045401840080;7897411602366;    -     ;    -     ;LATUDA®;40 MG COM REV CT BL AL AL X 60
CLORIDRATO DE LURASIDONA;530418030014902;1045401840099;7897411602298;    -     ;    -     ;LATUDA®;20 MG COM REV CT BL AL AL X 7
CLORIDRATO DE LURASIDONA;530418030015002;1045401840102;7897411602304;    -     ;    -     ;LATUDA®;20 MG COM REV CT BL AL AL X 14
CLORIDRATO DE LURASIDONA;530418030015102;1045401840110;7897411602311;    -     ;    -     ;LATUDA®;20 MG COM REV CT BL AL AL X 30
CLORIDRATO DE LURASIDONA;530418030015202;1045401840129;7897411602328;    -     ;    -     ;LATUDA®;20 MG COM REV CT BL AL AL X 60
CLORIDRATO DE LURASIDONA;530420010015107;1045401870011;7896658035678;    -     ;    -     ;LUTAB;80 MG COM REV CT BL AL AL X 7
CLORIDRATO DE LURASIDONA;530420010015207;1045401870036;7896658035685;    -     ;    -     ;LUTAB;80 MG COM REV CT BL AL AL X 30
CLORIDRATO DE LURASIDONA;530420010015307;1045401870052;7896658035692;    -     ;    -     ;LUTAB;40 MG COM REV CT BL AL AL X 7
CLORIDRATO DE LURASIDONA;530420010015407;1045401870079;7896658035708;    -     ;    -     ;LUTAB;40 MG COM REV CT BL AL AL X 30
CLORIDRATO DE LURASIDONA;530420010015507;1045401870095;7896658035715;    -     ;    -     ;LUTAB;20 MG COM REV CT BL AL AL X 7
CLORIDRATO DE LURASIDONA;530420010015607;1045401870117;7896658035784;    -     ;    -     ;LUTAB;20 MG COM REV CT BL AL AL X 30
CLORIDRATO DE MEBEVERINA;500214050031608;1055303530017;7896255766852;    -     ;    -     ;DUSPATALIN;200 MG CAP DURA LIB PROL CT BL AL/AL X 30
CLORIDRATO DE MEBEVERINA;500216020034303;1055303530041;7896255767385;    -     ;    -     ;DUSPATALIN;200 MG CAP DURA LIB PROL CT BL AL/AL X 60
CLORIDRATO DE MEBEVERINA;500218030038206;1055303590011;7891158102660;    -     ;    -     ;CLORIDRATO DE MEBEVERINA;200 MG CAP DURA LIB PROL CT BL AL/AL X 30
CLORIDRATO DE MEBEVERINA;500218030038106;1055303590028;7891158102646;    -     ;    -     ;CLORIDRATO DE MEBEVERINA;200 MG CAP DURA LIB PROL CT BL AL/AL X 14
CLORIDRATO DE MEBEVERINA;500218030038306;1055303590044;7891158102677;    -     ;    -     ;CLORIDRATO DE MEBEVERINA;200 MG CAP DURA LIB PROL CT BL AL/AL X 60
CLORIDRATO DE MEBEVERINA;500217030035803;1055303740011;7891158103438;    -     ;    -     ;RUBENTI;200 MG CAP DURA LIB PROL CT BL AL/AL X 30
CLORIDRATO DE MEBEVERINA;500217030035703;1055303740021;7891158103421;    -     ;    -     ;RUBENTI;200 MG CAP DURA LIB PROL CT BL AL/AL X 14
CLORIDRATO DE MEBEVERINA;500217030035903;1055303740046;7891158103445;    -     ;    -     ;RUBENTI;200 MG CAP DURA LIB PROL CT BL AL/AL X 60
CLORIDRATO DE MECLIZINA;501620040024307;1011806260050;7896637031820;    -     ;    -     ;MEZYAC;25 MG COM CT BL AL PLAS PVC TRANS X 10
CLORIDRATO DE MECLIZINA;501620040024407;1011806260069;7896637032001;    -     ;    -     ;MEZYAC;25 MG COM CT BL AL PLAS PVC TRANS X 15
CLORIDRATO DE MECLIZINA;501620040024507;1011806260093;7896637031837;    -     ;    -     ;MEZYAC;50 MG COM CT BL AL PLAS PVC TRANS X 10
CLORIDRATO DE MECLIZINA;501620040024607;1011806260107;7896637032049;    -     ;    -     ;MEZYAC;50 MG COM CT BL AL PLAS PVC TRANS X 15
CLORIDRATO DE MEFLOQUINA;519702501118414;1120800450015;7898304040494;    -     ;    -     ;LQFEX - MEFLOQUINA;250 MG COM REV CX 50 ENV AL X 10
"CLORIDRATO DE MEFLOQUINA;ARTESUNATO";541921040008207;1106301240011;7898164512896;    -     ;    -     ;ARTESUNATO +  MEFLOQUINA FARMANGUINHOS;(25+55) MG COM REV CT 10 ENV AL POLIET X 3 
"CLORIDRATO DE MEFLOQUINA;ARTESUNATO";541921040008307;1106301240028;7898164512902;    -     ;    -     ;ARTESUNATO +  MEFLOQUINA FARMANGUINHOS;(25+55) MG COM REV CT 20 ENV AL POLIET X 3  
"CLORIDRATO DE MEFLOQUINA;ARTESUNATO";541921040008407;1106301240036;7898164512919;    -     ;    -     ;ARTESUNATO +  MEFLOQUINA FARMANGUINHOS;(100+220) MG COM REV CT 10 ENV AL POLIET X 3  
"CLORIDRATO DE MEFLOQUINA;ARTESUNATO";541921040008507;1106301240044;7898164512926;    -     ;    -     ;ARTESUNATO +  MEFLOQUINA FARMANGUINHOS;(100+220) MG COM REV CT 20 ENV AL POLIET X 3  
CLORIDRATO DE MEMANTINA;523709501111419;1003301590028;7896094207578;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 30 
CLORIDRATO DE MEMANTINA;523709502118417;1003301590036;7896094207585;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;523713080028503;1003301590044;7896094208261;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 15
CLORIDRATO DE MEMANTINA;523716020033903;1003301590052;7896094209183;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 120
CLORIDRATO DE MEMANTINA;523723100051203;1003301590060;7896094211926;    -     ;    -     ;ZIDER;10 MG COM REV CT BL AL PLAS TRANS X 10
CLORIDRATO DE MEMANTINA;523722070046904;1003302160019;7896094210653;    -     ;    -     ;ZIDER;20 MG/ML SOL GOT OR CT FR GOT VD AMB X 15 ML
CLORIDRATO DE MEMANTINA;523722070047004;1003302160027;7896094210660;    -     ;    -     ;ZIDER;20 MG/ML SOL GOT OR CT FR GOT VD AMB X 30 ML
CLORIDRATO DE MEMANTINA;508022070165803;1004310400013;7891317010522;    -     ;    -     ;HEIMER;10 MG COM REV CT BL AL PLAS TRANS X 7
CLORIDRATO DE MEMANTINA;508029602111412;1004310400031;7891317472030;    -     ;    -     ;HEIMER;10 MG COM REV CT BL AL PLAS TRANS X 15
CLORIDRATO DE MEMANTINA;508029603118410;1004310400056;7891317472054;    -     ;    -     ;HEIMER;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;508029601115414;1004310400064;7891317472061;    -     ;    -     ;HEIMER;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;508029801114111;1004311340057;7891317472122;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;508029802110118;1004311340065;7891317472139;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;511516050061706;1004705790019;7897595627223;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;511516050061806;1004705790027;7897595627230;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;526522040100306;1006811750021;7897595639738;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;526522040100406;1006811750031;7897595639127;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 50
CLORIDRATO DE MEMANTINA;501603901115319;1011805920014;7896637023375;    -     ;    -     ;ALOIS;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30
CLORIDRATO DE MEMANTINA;501603902111414;1011805920022;7896637024402;    -     ;    -     ;ALOIS;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60 
CLORIDRATO DE MEMANTINA;501612110015103;1011805920030;7896637025553;    -     ;    -     ;ALOIS;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 120 
CLORIDRATO DE MEMANTINA;501612110015003;1011805920049;7896637025218;    -     ;    -     ;ALOIS;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 50
CLORIDRATO DE MEMANTINA;501612090014903;1011805920057;7896637024426;    -     ;    -     ;ALOIS;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 15
CLORIDRATO DE MEMANTINA;501620090029907;1011805920065;7896637032360;    -     ;    -     ;ALOIS;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 7
CLORIDRATO DE MEMANTINA;501620080029607;1011805920073;7896637031202;    -     ;    -     ;ALOIS;20 MG COM REV CT BL AL PLAS PVC TRANS X 10
CLORIDRATO DE MEMANTINA;501620080029707;1011805920081;7896637031219;    -     ;    -     ;ALOIS;20 MG COM REV CT BL AL PLAS PVC TRANS X 30
CLORIDRATO DE MEMANTINA;501620080029807;1011805920091;7896637031226;    -     ;    -     ;ALOIS;20 MG COM REV CT BL AL PLAS PVC TRANS X 60
CLORIDRATO DE MEMANTINA;501604502117111;1011806140020;7896637016100;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 60 
CLORIDRATO DE MEMANTINA;501620080029407;1011806140063;7896637032377;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 7
CLORIDRATO DE MEMANTINA;501620080028907;1011806140071;7896637032414;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVC TRANS X 10
CLORIDRATO DE MEMANTINA;501620080029007;1011806140081;7896637032421;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVC TRANS X 30
CLORIDRATO DE MEMANTINA;501620080029107;1011806140098;7896637032438;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVC TRANS X 60
CLORIDRATO DE MEMANTINA;501617080018005;1011806150018;7896637024501;    -     ;    -     ;ALOIS;10 MG/ML SOL OR CT FR GOT VD AMB X 15 ML
CLORIDRATO DE MEMANTINA;501617080018105;1011806150026;7896637024518;    -     ;    -     ;ALOIS;10 MG/ML SOL OR CT FR GOT VD AMB X 30 ML
CLORIDRATO DE MEMANTINA;501617080017905;1011806150034;7896637024525;    -     ;    -     ;ALOIS;10 MG/ML SOL OR CT FR GOT VD AMB X 50 ML 
CLORIDRATO DE MEMANTINA;501621080033903;1011806150042;7896637033237;    -     ;    -     ;ALOIS;10 MG/ML SOL OR CT 2 FR GOT VD AMB X 50 ML 
CLORIDRATO DE MEMANTINA;501621080034003;1011806150050;7896637033244;    -     ;    -     ;ALOIS;10 MG/ML SOL OR CT 3 FR GOT VD AMB X 50 ML 
CLORIDRATO DE MEMANTINA;541820070135307;1023513240017;7894916514446;    -     ;    -     ;MORIALE ODT;5 MG COM ORODISP CT BL AL AL X 7
CLORIDRATO DE MEMANTINA;541820070135407;1023513240025;7894916514453;    -     ;    -     ;MORIALE ODT;5 MG COM ORODISP CT BL AL AL X 15
CLORIDRATO DE MEMANTINA;541820070136207;1023513240033;7894916514460;    -     ;    -     ;MORIALE ODT;5 MG COM ORODISP CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;541820070135507;1023513240041;7894916514477;    -     ;    -     ;MORIALE ODT;5 MG COM ORODISP CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;541820070135607;1023513240076;7894916514507;    -     ;    -     ;MORIALE ODT;10 MG COM ORODISP CT BL AL AL X 7
CLORIDRATO DE MEMANTINA;541820070135707;1023513240084;7894916514514;    -     ;    -     ;MORIALE ODT;10 MG COM ORODISP CT BL AL AL X 15
CLORIDRATO DE MEMANTINA;541820070135807;1023513240092;7894916514521;    -     ;    -     ;MORIALE ODT;10 MG COM ORODISP CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;541820070135907;1023513240106;7894916514538;    -     ;    -     ;MORIALE ODT;10 MG COM ORODISP CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;541820070136007;1023513240130;7894916514293;    -     ;    -     ;MORIALE ODT;15 MG COM ORODISP CT BL AL AL X 7
CLORIDRATO DE MEMANTINA;541820070136107;1023513240149;7894916514309;    -     ;    -     ;MORIALE ODT;15 MG COM ORODISP CT BL AL AL X 15
CLORIDRATO DE MEMANTINA;541820070136307;1023513240157;7894916514316;    -     ;    -     ;MORIALE ODT;15 MG COM ORODISP CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;541820070136407;1023513240165;7894916514323;    -     ;    -     ;MORIALE ODT;15 MG COM ORODISP CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;541820050126707;1023513240191;7894916514354;    -     ;    -     ;MORIALE ODT;20 MG COM ORODISP CT BL AL AL X 7
CLORIDRATO DE MEMANTINA;541820050127007;1023513240203;7894916514361;    -     ;    -     ;MORIALE ODT;20 MG COM ORODISP CT BL AL AL X 15
CLORIDRATO DE MEMANTINA;541820050126807;1023513240211;7894916514378;    -     ;    -     ;MORIALE ODT;20 MG COM ORODISP CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;541820050126907;1023513240221;7894916514385;    -     ;    -     ;MORIALE ODT;20 MG COM ORODISP CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;541822090185706;1023514030016;7896004786650;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 10
CLORIDRATO DE MEMANTINA;541822090186006;1023514030024;7896004786667;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 30
CLORIDRATO DE MEMANTINA;541822090185806;1023514030032;7896004786674;7896004790046;7896004770628;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 60
CLORIDRATO DE MEMANTINA;541822090185906;1023514030040;7896004786681;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLASP VDC/PVC OPC X 90
CLORIDRATO DE MEMANTINA;541822090186106;1023514030067;7896004786698;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 15
CLORIDRATO DE MEMANTINA;541822090186206;1023514030075;7896004786704;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 30
CLORIDRATO DE MEMANTINA;541822090186306;1023514030083;7896004786711;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 60
CLORIDRATO DE MEMANTINA;506717120074104;1029804600019;7896676432480;    -     ;    -     ;ALZ;10 MG COM REV CT BL AL PLAS TRANS X 7
CLORIDRATO DE MEMANTINA;506717120074204;1029804600035;7896676432718;    -     ;    -     ;ALZ;10 MG COM REV CT BL AL PLAS TRANS X 15
CLORIDRATO DE MEMANTINA;506718040075403;1029804600051;7896676432497;    -     ;    -     ;ALZ;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;506717120074304;1029804600061;7896676432503;    -     ;    -     ;ALZ;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;520714010089206;1037005950125;7896112167198;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10MG COM REV CT BL AL PVDC 250/120 TRANS X 30
CLORIDRATO DE MEMANTINA;520714010089306;1037005950141;7896112167211;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10MG COM REV CT BL AL PVDC 250/120 TRANS X 60
CLORIDRATO DE MEMANTINA;520714010089406;1037005950168;7896112167235;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10MG COM REV CT BL AL PVDC 250/120 TRANS X 500 (EMB HOSP)
CLORIDRATO DE MEMANTINA;509017070015704;1039001960017;7898040325626;    -     ;    -     ;DESIRÉE;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;509017070015804;1039001960025;7898040325633;    -     ;    -     ;DESIRÉE;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;524212120002203;1047500500047;5702157141401;    -     ;    -     ;EBIX;10 MG COM REV CT BL AL PLAS TRANS X 7 
CLORIDRATO DE MEMANTINA;524200601112417;1047500500063;5702157127054;    -     ;    -     ;EBIX;10 MG COM REV CT BL AL PLAS TRANS X 28 
CLORIDRATO DE MEMANTINA;524212110002103;1047500500071;5702157127153;    -     ;    -     ;EBIX;10 MG COM REV CT BL AL PLAS TRANS X 56
CLORIDRATO DE MEMANTINA;524214090002303;1047500500128;5702150142351;    -     ;    -     ;EBIX;20 MG COM REV CT BL AL PLAS TRANS X 10
CLORIDRATO DE MEMANTINA;524214090002403;1047500500136;5702150142368;    -     ;    -     ;EBIX;20 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;506906401111110;1049201930054;7898146825112;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;506906403112114;1049201930062;7898146825129;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;532721060042504;1052500860015;8903855081540;    -     ;    -     ;MEALZ;10 MG COM REV CT BL AL AL X 10
CLORIDRATO DE MEMANTINA;532721060042604;1052500860023;8903855081564;    -     ;    -     ;MEALZ;10 MG COM REV CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;532721060042704;1052500860031;8903855081571;    -     ;    -     ;MEALZ;10 MG COM REV CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;532721060042904;1052500860041;8903855081588;    -     ;    -     ;MEALZ;20 MG COM REV CT BL AL AL X 10
CLORIDRATO DE MEMANTINA;532721060042804;1052500860058;8903855081601;    -     ;    -     ;MEALZ;20 MG COM REV CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;532721060043004;1052500860066;8903855081618;    -     ;    -     ;MEALZ;20 MG COM REV CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;532721110047503;1052500860074;8903855085579;    -     ;    -     ;MEALZ;10 MG COM REV CT BL AL AL X 120
CLORIDRATO DE MEMANTINA;532722100055006;1052501040011;8903855089270;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL AL X 10
CLORIDRATO DE MEMANTINA;532722100055106;1052501040021;8903855089287;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;532722100055206;1052501040038;8903855089294;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;532722100055306;1052501040046;8903855089317;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL AL X 10
CLORIDRATO DE MEMANTINA;532722100055406;1052501040054;8903855089324;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL AL X 30
CLORIDRATO DE MEMANTINA;532722100055506;1052501040062;8903855089331;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL AL X 60
CLORIDRATO DE MEMANTINA;532722100055606;1052501040070;8903855089300;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL AL X 120
CLORIDRATO DE MEMANTINA;552917040070003;1057305020012;7896658022203;    -     ;    -     ;VIE;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;552917040070103;1057305020020;7896658022210;    -     ;    -     ;VIE;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;552918050072703;1057305020039;7896658033544;    -     ;    -     ;VIE;10 MG COM REV CT BL AL PLAS TRANS X 7
CLORIDRATO DE MEMANTINA;552922080148703;1057305020063;7896658047701;    -     ;    -     ;VIE;10 MG COM REV CT BL AL PLAS TRANS X 120
CLORIDRATO DE MEMANTINA;552919120094017;1057305700013;7896181924258;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;552919120094117;1057305700021;7896181924265;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;526122080158506;1058310180012;7896004786223;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 10
CLORIDRATO DE MEMANTINA;526122080158606;1058310180020;7896004786230;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 30
CLORIDRATO DE MEMANTINA;526122080158706;1058310180039;7896004786247;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 60
CLORIDRATO DE MEMANTINA;526122080158806;1058310180047;7896004786254;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLASP VDC/PVC OPC X 90
CLORIDRATO DE MEMANTINA;526122080158906;1058310180063;7896004786261;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 15
CLORIDRATO DE MEMANTINA;526122080159006;1058310180071;7896004786278;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 30
CLORIDRATO DE MEMANTINA;526122080159106;1058310180081;7896004786285;    -     ;    -     ;CLORIDRATO DE MEMANTINA;20 MG COM REV CT BL AL PLAS PVDC/PVC OPC X 60
CLORIDRATO DE MEMANTINA;504120050068207;1097402860010;7896112402237;    -     ;    -     ;KAMPPI;10 MG COM REV CT BL AL PLAS TRANS X 7
CLORIDRATO DE MEMANTINA;504120050068307;1097402860053;7896112402220;    -     ;    -     ;KAMPPI;10 MG COM REV CT BL AL PLAS TRANS X 30
CLORIDRATO DE MEMANTINA;504120050068407;1097402860061;7896112402213;    -     ;    -     ;KAMPPI;10 MG COM REV CT BL AL PLAS TRANS X 60
CLORIDRATO DE MEMANTINA;504122030074517;1097403180056;7898146825112;    -     ;    -     ;CLORIDRATO DE MEMANTINA;10 MG COM REV CT BL AL PLAS TRANS X 30
